date,股票代码,open,close,high,low,volume,amount,amplitude,pct_chg,rfs,change,pivot
2020-01-02,000157,6.75,6.87,6.94,6.72,720292,492951552.0,3.29,2.84,0.19,1.13,6.843333333333334
2020-01-03,000157,6.9,6.84,6.92,6.81,315395,215972143.0,1.6,-0.44,-0.03,0.5,6.8566666666666665
2020-01-06,000157,6.79,6.65,6.86,6.57,603320,405914176.0,4.24,-2.78,-0.19,1.21,6.6933333333333325
2020-01-07,000157,6.65,6.68,6.73,6.64,342503,228639400.0,1.35,0.45,0.03,0.69,6.683333333333334
2020-01-08,000157,6.66,6.55,6.66,6.52,355294,234233517.0,2.1,-1.95,-0.13,0.72,6.576666666666667
2020-01-09,000157,6.61,6.65,6.67,6.58,344164,227990915.0,1.37,1.53,0.1,0.69,6.633333333333333
2020-01-10,000157,6.66,6.67,6.69,6.58,349044,231729906.0,1.65,0.3,0.02,0.7,6.646666666666666
2020-01-13,000157,6.69,6.65,6.71,6.56,397199,262548012.0,2.25,-0.3,-0.02,0.8,6.640000000000001
2020-01-14,000157,6.66,6.65,6.71,6.62,278579,185544602.0,1.35,0.0,0.0,0.44,6.66
2020-01-15,000157,6.64,6.58,6.64,6.52,315933,207292635.0,1.8,-1.05,-0.07,0.5,6.580000000000001
2020-01-16,000157,6.59,6.66,6.72,6.58,597451,398229392.0,2.13,1.22,0.08,0.93,6.653333333333333
2020-01-17,000157,6.68,6.87,6.87,6.66,590021,400960672.0,3.15,3.15,0.21,0.92,6.800000000000001
2020-01-20,000157,6.87,6.86,6.89,6.77,391647,266626332.0,1.75,-0.15,-0.01,0.61,6.84
2020-01-21,000157,6.86,6.55,6.87,6.55,543433,360871184.0,4.66,-4.52,-0.31,0.85,6.656666666666666
2020-01-22,000157,6.52,6.66,6.69,6.28,542025,352479808.0,6.26,1.68,0.11,0.84,6.543333333333334
2020-01-23,000157,6.53,6.3,6.59,6.23,462999,296313872.0,5.41,-5.41,-0.36,0.72,6.373333333333334
2020-02-03,000157,5.67,5.67,5.67,5.67,163957,92963619.0,0.0,-10.0,-0.63,0.26,5.669999999999999
2020-02-04,000157,5.36,5.84,5.89,5.36,805256,460780192.0,9.35,3.0,0.17,1.25,5.696666666666666
2020-02-05,000157,5.81,5.84,6.04,5.81,479140,284024112.0,3.94,0.0,0.0,0.75,5.896666666666666
2020-02-06,000157,5.86,5.98,6.05,5.75,450033,266774690.0,5.14,2.4,0.14,0.7,5.926666666666667
2020-02-07,000157,5.95,5.97,6.02,5.91,366646,218613187.0,1.84,-0.17,-0.01,0.57,5.966666666666666
2020-02-10,000157,5.96,6.22,6.28,5.91,470706,288511696.0,6.2,4.19,0.25,0.73,6.136666666666667
2020-02-11,000157,6.2,6.25,6.36,6.18,354340,222494244.0,2.89,0.48,0.03,0.55,6.263333333333333
2020-02-12,000157,6.2,6.21,6.29,6.17,314385,194994100.0,1.92,-0.64,-0.04,0.49,6.223333333333334
2020-02-13,000157,6.18,6.28,6.4,6.16,503285,316097232.0,3.86,1.13,0.07,0.78,6.28
2020-02-14,000157,6.23,6.28,6.31,6.21,251982,157880328.0,1.59,0.0,0.0,0.39,6.266666666666667
2020-02-17,000157,6.3,6.4,6.42,6.27,315246,200915227.0,2.39,1.91,0.12,0.49,6.363333333333333
2020-02-18,000157,6.4,6.37,6.42,6.31,254449,161957119.0,1.72,-0.47,-0.03,0.4,6.366666666666667
2020-02-19,000157,6.34,6.35,6.44,6.33,251927,160422122.0,1.73,-0.31,-0.02,0.39,6.373333333333332
2020-02-20,000157,6.35,6.43,6.45,6.31,385677,246391405.0,2.2,1.26,0.08,0.6,6.396666666666666
2020-02-21,000157,6.43,6.5,6.56,6.4,333256,216012844.0,2.49,1.09,0.07,0.52,6.486666666666667
2020-02-24,000157,6.49,6.41,6.56,6.37,368072,236936224.0,2.92,-1.38,-0.09,0.57,6.446666666666666
2020-02-25,000157,6.2,6.27,6.4,6.14,454858,284901712.0,4.06,-2.18,-0.14,0.71,6.27
2020-02-26,000157,6.21,6.32,6.44,6.2,486247,308849216.0,3.83,0.8,0.05,0.76,6.32
2020-02-27,000157,6.37,6.58,6.63,6.37,711048,465020400.0,4.11,4.11,0.26,1.11,6.526666666666666
2020-02-28,000157,6.51,6.28,6.58,6.26,692496,444056032.0,4.86,-4.56,-0.3,1.08,6.373333333333334
2020-03-02,000157,6.34,6.75,6.85,6.31,999231,667097776.0,8.6,7.48,0.47,1.56,6.636666666666667
2020-03-03,000157,6.89,6.65,6.95,6.52,908443,607240128.0,6.37,-1.48,-0.1,1.42,6.706666666666666
2020-03-04,000157,6.6,6.68,6.71,6.5,670186,442262352.0,3.16,0.45,0.03,1.04,6.63
2020-03-05,000157,6.7,6.69,6.74,6.6,503624,336117488.0,2.1,0.15,0.01,0.78,6.676666666666667
2020-03-06,000157,6.63,6.53,6.63,6.49,524841,343249632.0,2.09,-2.39,-0.16,0.82,6.550000000000001
