date,股票代码,open,close,high,low,volume,amount,amplitude,pct_chg,rfs,change,pivot
2020-01-02,601021,44.4,44.27,44.5,43.67,43043,189730555.0,1.89,0.87,0.38,0.47,44.14666666666667
2020-01-03,601021,44.35,43.47,44.75,43.4,39776,174597087.0,3.05,-1.81,-0.8,0.43,43.873333333333335
2020-01-06,601021,42.4,42.67,43.28,42.36,57207,244760676.0,2.12,-1.84,-0.8,0.62,42.77
2020-01-07,601021,42.75,43.65,43.75,42.62,37471,161862443.0,2.65,2.3,0.98,0.41,43.34
2020-01-08,601021,43.0,43.05,43.25,42.8,47048,202389885.0,1.03,-1.37,-0.6,0.51,43.03333333333333
2020-01-09,601021,43.85,44.32,44.73,43.53,49521,218920969.0,2.79,2.95,1.27,0.54,44.19333333333333
2020-01-10,601021,44.63,44.0,44.79,43.88,34713,153093590.0,2.05,-0.72,-0.32,0.38,44.223333333333336
2020-01-13,601021,44.09,43.89,44.23,43.54,37543,164619826.0,1.57,-0.25,-0.11,0.41,43.88666666666666
2020-01-14,601021,44.34,44.08,44.76,43.87,46420,205684696.0,2.03,0.43,0.19,0.51,44.23666666666666
2020-01-15,601021,44.09,43.66,44.09,43.6,32353,141652170.0,1.11,-0.95,-0.42,0.35,43.78333333333333
2020-01-16,601021,43.66,43.2,44.55,42.92,49118,214595432.0,3.73,-1.05,-0.46,0.54,43.55666666666667
2020-01-17,601021,43.1,43.01,43.65,42.7,39185,168852862.0,2.2,-0.44,-0.19,0.43,43.12
2020-01-20,601021,41.98,41.53,41.98,40.35,124800,513770288.0,3.79,-3.44,-1.48,1.36,41.28666666666667
2020-01-21,601021,40.85,40.11,41.33,40.11,101496,412820992.0,2.94,-3.42,-1.42,1.11,40.516666666666666
2020-01-22,601021,39.95,40.3,40.48,39.58,94411,379099440.0,2.24,0.47,0.19,1.03,40.12
2020-01-23,601021,39.5,39.17,40.24,38.83,84237,333387840.0,3.5,-2.8,-1.13,0.92,39.413333333333334
2020-02-03,601021,35.25,35.25,35.84,35.25,102125,360373296.0,1.51,-10.01,-3.92,1.11,35.446666666666665
2020-02-04,601021,35.1,36.0,36.93,34.95,107235,384719904.0,5.62,2.13,0.75,1.17,35.96
2020-02-05,601021,36.05,37.03,37.65,35.41,124691,459630928.0,6.22,2.86,1.03,1.36,36.696666666666665
2020-02-06,601021,37.5,38.14,38.4,36.9,95246,357379280.0,4.05,3.0,1.11,1.04,37.81333333333333
2020-02-07,601021,37.69,37.75,38.1,37.2,75318,282885360.0,2.36,-1.02,-0.39,0.82,37.68333333333334
