date,股票代码,open,close,high,low,volume,amount,amplitude,pct_chg,rfs,change,pivot
2020-01-02,300033,113.11,112.33,115.8,110.17,186331,2113806080.0,5.16,2.95,3.22,6.97,112.76666666666667
2020-01-03,300033,112.04,111.25,114.42,111.0,99826,1121676960.0,3.04,-0.96,-1.08,3.73,112.22333333333334
2020-01-06,300033,110.0,114.79,119.04,108.21,168537,1924652480.0,9.73,3.18,3.54,6.3,114.01333333333334
2020-01-07,300033,115.39,114.89,116.83,113.11,109551,1257666528.0,3.24,0.09,0.1,4.1,114.94333333333333
2020-01-08,300033,113.0,109.41,113.7,108.1,128780,1428944272.0,4.87,-4.77,-5.48,4.81,110.40333333333335
2020-01-09,300033,111.77,111.77,114.86,111.0,112844,1272696784.0,3.53,2.16,2.36,4.22,112.54333333333334
2020-01-10,300033,114.49,111.81,114.98,110.77,83227,935204096.0,3.77,0.04,0.04,3.11,112.52
2020-01-13,300033,111.6,113.42,113.49,109.51,102034,1137863488.0,3.56,1.44,1.61,3.81,112.14
2020-01-14,300033,113.9,110.85,114.5,110.41,93761,1051824464.0,3.61,-2.27,-2.57,3.5,111.92
2020-01-15,300033,110.45,109.82,111.32,108.34,93615,1025209200.0,2.69,-0.93,-1.03,3.48,109.82666666666667
2020-01-16,300033,109.99,108.96,110.5,108.6,54664,597148080.0,1.73,-0.78,-0.86,2.03,109.35333333333334
2020-01-17,300033,109.89,110.69,112.78,109.5,98284,1091597696.0,3.01,1.59,1.73,3.66,110.99000000000001
2020-01-20,300033,110.73,112.42,113.0,108.98,82452,919939840.0,3.63,1.56,1.73,3.07,111.46666666666668
2020-01-21,300033,112.0,109.34,112.4,108.86,83287,919272848.0,3.15,-2.74,-3.08,3.1,110.2
2020-01-22,300033,108.16,111.69,112.44,106.04,111384,1216178416.0,5.85,2.15,2.35,4.14,110.05666666666667
2020-01-23,300033,110.99,109.05,113.88,106.88,117572,1299816352.0,6.27,-2.36,-2.64,4.37,109.93666666666667
2020-02-03,300033,98.15,98.15,98.15,98.15,20768,203837920.0,0.0,-10.0,-10.9,0.77,98.15000000000002
2020-02-04,300033,91.0,97.73,99.66,91.0,173842,1678256336.0,8.82,-0.43,-0.42,6.47,96.13
2020-02-05,300033,98.48,99.6,104.11,97.19,134805,1353942384.0,7.08,1.91,1.87,5.01,100.3
2020-02-06,300033,99.0,103.72,105.1,98.31,156864,1598861200.0,6.82,4.14,4.12,5.83,102.37666666666667
2020-02-07,300033,102.2,104.69,106.5,102.15,103856,1081001536.0,4.19,0.94,0.97,3.86,104.44666666666667
2020-02-10,300033,103.48,104.78,106.71,103.25,100701,1057247808.0,3.3,0.09,0.09,3.75,104.91333333333334
2020-02-11,300033,105.33,104.0,106.4,103.88,73133,766705248.0,2.41,-0.74,-0.78,2.72,104.75999999999999
2020-02-12,300033,103.55,109.59,111.8,103.01,175398,1889749520.0,8.45,5.38,5.59,6.52,108.13333333333333
2020-02-13,300033,109.55,110.0,112.08,106.33,137340,1505199104.0,5.25,0.37,0.41,5.11,109.46999999999998
2020-02-14,300033,109.21,118.9,121.0,109.0,257401,3038076944.0,10.91,8.09,8.9,9.57,116.3
2020-02-17,300033,121.44,127.54,130.0,118.98,229890,2826964544.0,9.27,7.27,8.64,8.55,125.50666666666667
2020-02-18,300033,125.0,123.15,127.5,121.66,151498,1874963856.0,4.58,-3.44,-4.39,5.63,124.10333333333334
2020-02-19,300033,122.0,121.46,126.8,121.0,150526,1863944288.0,4.71,-1.37,-1.69,5.6,123.08666666666666
2020-02-20,300033,121.58,133.61,133.61,120.46,173386,2218478896.0,10.83,10.0,12.15,6.45,129.22666666666666
2020-02-21,300033,140.0,146.97,146.97,138.0,264285,3810602064.0,6.71,10.0,13.36,9.83,143.98000000000002
2020-02-24,300033,144.0,147.32,149.8,142.94,220327,3232074160.0,4.67,0.24,0.35,8.19,146.68666666666667
2020-02-25,300033,141.0,146.0,147.0,133.9,249174,3530610816.0,8.89,-0.9,-1.32,9.27,142.29999999999998
2020-02-26,300033,142.0,131.4,143.0,131.4,202309,2764265984.0,7.95,-10.0,-14.6,7.52,135.26666666666665
2020-02-27,300033,133.28,134.22,139.99,131.06,221236,2992252848.0,6.8,2.15,2.82,8.23,135.09
2020-02-28,300033,125.88,123.49,130.48,121.69,208998,2631826112.0,6.55,-7.99,-10.73,7.77,125.21999999999998
2020-03-02,300033,128.0,131.0,132.9,125.08,174698,2260585792.0,6.33,6.08,7.51,6.5,129.66
2020-03-03,300033,135.0,130.17,139.8,129.38,202893,2734492960.0,7.95,-0.63,-0.83,7.55,133.11666666666667
2020-03-04,300033,129.82,133.5,134.98,127.02,174647,2295951328.0,6.12,2.56,3.33,6.5,131.83333333333334
2020-03-05,300033,136.36,135.56,140.57,130.8,218706,2966983184.0,7.32,1.54,2.06,8.13,135.64333333333335
2020-03-06,300033,131.0,129.22,132.96,128.2,147912,1919704368.0,3.51,-4.68,-6.34,5.5,130.12666666666667
2020-03-09,300033,122.76,120.6,125.5,119.2,156966,1920521904.0,4.88,-6.67,-8.62,5.84,121.76666666666665
2020-03-10,300033,122.0,126.24,127.46,118.5,172480,2130729792.0,7.43,4.68,5.64,6.41,124.06666666666666
2020-03-11,300033,125.87,122.14,126.65,121.92,108099,1340685136.0,3.75,-3.25,-4.1,4.02,123.57
2020-03-12,300033,119.85,119.73,122.98,118.0,110566,1324271008.0,4.08,-1.97,-2.41,4.11,120.23666666666668
2020-03-13,300033,112.55,118.12,120.89,112.0,154677,1790775632.0,7.43,-1.34,-1.61,5.75,117.00333333333333
2020-03-16,300033,118.17,109.84,118.2,108.1,145045,1644451424.0,8.55,-7.01,-8.28,5.39,112.04666666666667
2020-03-17,300033,113.8,112.3,114.01,106.8,131474,1462400480.0,6.56,2.24,2.46,4.89,111.03666666666668
2020-03-18,300033,113.78,109.0,115.41,108.88,125356,1411803040.0,5.81,-2.94,-3.3,4.66,111.09666666666665
2020-03-19,300033,110.08,113.23,114.41,105.01,163892,1816843088.0,8.62,3.88,4.23,6.1,110.88333333333334
2020-03-20,300033,114.92,113.0,115.02,110.88,103624,1168733376.0,3.66,-0.2,-0.23,3.85,112.96666666666665
2020-03-23,300033,108.0,108.01,110.93,107.18,85697,932356272.0,3.32,-4.42,-4.99,3.19,108.70666666666666
2020-03-24,300033,111.69,113.95,114.5,108.11,116049,1291895296.0,5.92,5.5,5.94,4.32,112.18666666666667
2020-03-25,300033,117.88,114.16,118.13,113.51,161033,1862731040.0,4.05,0.18,0.21,5.99,115.26666666666665
2020-03-26,300033,112.17,111.0,112.99,110.89,81941,915678496.0,1.84,-2.77,-3.16,3.05,111.62666666666667
2020-03-27,300033,113.01,111.64,113.9,110.05,93342,1047094576.0,3.47,0.58,0.64,3.47,111.86333333333333
2020-03-30,300033,109.0,108.98,110.0,107.0,80491,872902720.0,2.69,-2.38,-2.66,2.99,108.66000000000001
2020-03-31,300033,110.09,108.6,110.82,108.21,59962,657356960.0,2.39,-0.35,-0.38,2.23,109.21
2020-04-01,300033,108.0,108.81,111.0,108.0,65663,719515440.0,2.76,0.19,0.21,2.44,109.27
2020-04-02,300033,107.51,113.02,113.05,107.0,92513,1021250656.0,5.56,3.87,4.21,3.44,111.02333333333333
2020-04-03,300033,111.7,109.96,112.85,109.4,72831,808245936.0,3.05,-2.71,-3.06,2.71,110.73666666666666
2020-04-07,300033,113.95,113.59,114.77,112.51,113094,1285842592.0,2.06,3.3,3.63,4.21,113.62333333333333
