date,股票代码,open,close,high,low,volume,amount,amplitude,pct_chg,rfs,change,pivot
2020-01-02,601865,12.43,12.47,12.74,12.09,196174,244628268.0,5.36,2.8,0.34,13.08,12.433333333333332
2020-01-03,601865,12.54,12.9,13.04,12.47,193695,248237527.0,4.57,3.45,0.43,12.91,12.803333333333333
2020-01-06,601865,12.76,13.44,13.78,12.5,211957,283667696.0,9.92,4.19,0.54,14.13,13.24
2020-01-07,601865,13.79,14.5,14.66,13.79,216339,310125728.0,6.47,7.89,1.06,14.42,14.316666666666668
2020-01-08,601865,14.62,14.81,15.1,13.81,307620,443672704.0,8.9,2.14,0.31,20.51,14.573333333333332
2020-01-09,601865,14.45,14.38,15.19,14.3,196642,287411440.0,6.01,-2.9,-0.43,13.11,14.623333333333335
2020-01-10,601865,14.6,14.19,14.6,14.11,131282,187704947.0,3.41,-1.32,-0.19,8.75,14.299999999999999
2020-01-13,601865,14.18,14.41,14.48,13.63,147360,209107816.0,5.99,1.55,0.22,9.82,14.173333333333332
2020-01-14,601865,14.37,14.44,14.64,14.15,120708,174153067.0,3.4,0.21,0.03,8.05,14.409999999999998
2020-01-15,601865,14.08,14.51,14.74,14.08,112045,162539337.0,4.57,0.48,0.07,7.47,14.443333333333333
2020-01-16,601865,14.37,14.3,14.66,14.26,65380,94074661.0,2.76,-1.45,-0.21,4.36,14.406666666666666
2020-01-17,601865,14.09,14.16,14.66,14.08,74260,106368845.0,4.06,-0.98,-0.14,4.95,14.300000000000002
2020-01-20,601865,14.16,14.19,14.3,13.74,94163,132609742.0,3.95,0.21,0.03,6.28,14.076666666666666
2020-01-21,601865,14.4,13.63,14.55,13.6,113528,157021849.0,6.69,-3.95,-0.56,7.57,13.926666666666668
2020-01-22,601865,13.62,13.97,14.18,13.42,137377,190302116.0,5.58,2.49,0.34,9.16,13.856666666666667
2020-01-23,601865,14.1,13.12,14.14,12.88,126266,169677093.0,9.02,-6.08,-0.85,8.42,13.38
2020-02-03,601865,11.81,11.81,11.81,11.81,12264,14483784.0,0.0,-9.98,-1.31,0.82,11.81
2020-02-04,601865,10.77,12.02,12.25,10.77,133342,158180892.0,12.53,1.78,0.21,8.89,11.68
2020-02-05,601865,12.14,12.15,12.56,12.01,95301,116827813.0,4.58,1.08,0.13,6.35,12.24
2020-02-06,601865,12.6,12.61,12.85,12.06,108689,135974762.0,6.5,3.79,0.46,7.25,12.506666666666666
2020-02-07,601865,12.95,12.78,12.95,12.26,107262,135328399.0,5.47,1.35,0.17,7.15,12.663333333333334
2020-02-10,601865,12.69,13.8,14.06,12.55,176679,242003293.0,11.82,7.98,1.02,11.78,13.469999999999999
2020-02-11,601865,13.78,13.68,14.4,13.35,133085,181952678.0,7.61,-0.87,-0.12,8.87,13.81
2020-02-12,601865,14.5,15.05,15.05,14.27,271622,400627440.0,5.7,10.01,1.37,18.11,14.790000000000001
2020-02-13,601865,15.56,15.19,16.56,15.0,335532,526365424.0,10.37,0.93,0.14,22.37,15.583333333333334
2020-02-14,601865,14.57,14.5,15.09,14.33,176362,258819969.0,5.0,-4.54,-0.69,11.76,14.64
2020-02-17,601865,14.5,15.05,15.18,14.11,134876,199487254.0,7.38,3.79,0.55,3.96,14.780000000000001
2020-02-18,601865,15.09,15.77,15.88,14.91,170474,264637159.0,6.45,4.78,0.72,5.0,15.520000000000001
2020-02-19,601865,15.73,15.5,16.05,15.36,127317,199758928.0,4.38,-1.71,-0.27,3.73,15.636666666666665
2020-02-20,601865,15.7,15.69,15.95,15.19,108216,168396649.0,4.9,1.23,0.19,3.17,15.61
2020-02-21,601865,15.66,15.62,16.04,15.52,102875,161759922.0,3.31,-0.45,-0.07,3.02,15.726666666666667
2020-02-24,601865,15.58,15.55,15.97,15.3,112711,175722232.0,4.29,-0.45,-0.07,3.31,15.60666666666667
2020-02-25,601865,15.21,15.35,15.54,14.65,119711,181315073.0,5.72,-1.29,-0.2,3.51,15.18
2020-02-26,601865,15.1,14.37,15.3,14.2,155002,226416819.0,7.17,-6.38,-0.98,4.55,14.623333333333333
2020-02-27,601865,14.67,14.25,14.78,14.11,109551,157395120.0,4.66,-0.84,-0.12,3.21,14.38
2020-02-28,601865,13.8,12.85,13.8,12.83,159123,209700687.0,6.81,-9.82,-1.4,4.67,13.160000000000002
2020-03-02,601865,13.16,13.22,13.46,12.86,124424,163455422.0,4.67,2.88,0.37,3.65,13.18
2020-03-03,601865,13.38,13.33,13.75,13.1,130099,174876727.0,4.92,0.83,0.11,3.82,13.393333333333333
2020-03-04,601865,13.2,13.35,13.41,12.95,91044,120167811.0,3.45,0.15,0.02,2.67,13.236666666666666
2020-03-05,601865,13.73,13.77,14.18,13.46,170250,234628060.0,5.39,3.15,0.42,4.99,13.803333333333333
2020-03-06,601865,13.46,13.29,13.46,13.07,147839,195742062.0,2.83,-3.49,-0.48,4.34,13.273333333333333
2020-03-09,601865,12.87,12.32,13.05,12.24,161711,202231995.0,6.09,-7.3,-0.97,4.74,12.536666666666667
2020-03-10,601865,11.96,12.7,12.75,11.85,135682,167193910.0,7.31,3.08,0.38,3.98,12.433333333333332
2020-03-11,601865,12.83,12.62,13.2,12.46,113958,146356647.0,5.83,-0.63,-0.08,3.34,12.76
2020-03-12,601865,12.46,12.2,12.52,12.03,72389,88721537.0,3.88,-3.33,-0.42,2.12,12.25
2020-03-13,601865,11.59,12.12,12.28,11.35,107982,127279207.0,7.62,-0.66,-0.08,3.17,11.916666666666666
2020-03-16,601865,12.19,11.16,12.35,11.06,103356,120204137.0,10.64,-7.92,-0.96,3.03,11.523333333333333
