date,股票代码,open,close,high,low,volume,amount,amplitude,pct_chg,rfs,change,pivot
2020-01-02,002304,109.99,110.55,111.5,108.58,55909,616353696.0,2.64,0.05,0.05,0.45,110.21
2020-01-03,002304,111.12,111.71,112.78,110.23,64940,723133792.0,2.31,1.05,1.16,0.52,111.57333333333332
2020-01-06,002304,111.5,108.64,112.45,108.22,80814,889347088.0,3.79,-2.75,-3.07,0.65,109.77
2020-01-07,002304,109.5,110.47,112.0,108.71,82165,910347120.0,3.03,1.68,1.83,0.66,110.39333333333332
2020-01-08,002304,111.14,114.88,115.04,110.47,113728,1292698016.0,4.14,3.99,4.41,0.91,113.46333333333332
2020-01-09,002304,116.0,116.6,117.79,115.88,75013,875134352.0,1.66,1.5,1.72,0.6,116.75666666666666
2020-01-10,002304,116.15,118.69,118.94,116.15,72587,856063056.0,2.39,1.79,2.09,0.58,117.92666666666666
2020-01-13,002304,119.42,119.35,120.2,117.6,103475,1231255648.0,2.19,0.56,0.66,0.83,119.05
2020-01-14,002304,119.3,117.24,119.6,116.7,50422,593661872.0,2.43,-1.77,-2.11,0.4,117.84666666666668
2020-01-15,002304,116.6,115.94,118.24,115.19,48853,567445648.0,2.6,-1.11,-1.3,0.39,116.45666666666666
2020-01-16,002304,116.27,116.0,116.75,115.1,40924,473697264.0,1.42,0.05,0.06,0.33,115.95
2020-01-17,002304,115.98,115.5,116.5,114.83,38094,439507120.0,1.44,-0.43,-0.5,0.31,115.61
2020-01-20,002304,115.98,113.6,116.0,112.44,51489,584840672.0,3.08,-1.65,-1.9,0.41,114.01333333333332
2020-01-21,002304,112.51,109.52,112.99,109.42,78937,871299424.0,3.14,-3.59,-4.08,0.63,110.64333333333333
2020-01-22,002304,109.9,111.67,113.0,109.22,61287,681684976.0,3.45,1.96,2.15,0.49,111.29666666666667
2020-01-23,002304,111.66,107.16,111.66,106.5,71797,777769056.0,4.62,-4.04,-4.51,0.57,108.44
2020-02-03,002304,96.44,96.5,99.16,96.44,171255,1667717648.0,2.54,-9.95,-10.66,1.37,97.36666666666667
2020-02-04,002304,99.2,99.55,102.29,97.38,106457,1054017056.0,5.09,3.16,3.05,0.85,99.74000000000001
2020-02-05,002304,100.0,102.84,103.19,98.67,98891,998107808.0,4.54,3.3,3.29,0.79,101.56666666666668
2020-02-06,002304,103.3,102.83,103.58,100.66,76230,776697520.0,2.84,-0.01,-0.01,0.61,102.35666666666667
2020-02-07,002304,101.29,102.44,102.92,101.01,59502,607461856.0,1.86,-0.38,-0.39,0.48,102.12333333333333
2020-02-10,002304,102.0,100.78,102.06,100.01,71996,727007328.0,2.0,-1.62,-1.66,0.58,100.95
2020-02-11,002304,100.99,102.42,103.58,100.8,60806,623342400.0,2.76,1.63,1.64,0.49,102.26666666666667
2020-02-12,002304,102.44,104.46,105.88,102.0,65151,679277424.0,3.79,1.99,2.04,0.52,104.11333333333333
2020-02-13,002304,104.47,102.73,105.44,102.1,48295,499528848.0,3.2,-1.66,-1.73,0.39,103.42333333333333
2020-02-14,002304,102.2,102.72,103.3,101.62,30034,308553200.0,1.64,-0.01,-0.01,0.24,102.54666666666667
2020-02-17,002304,102.25,103.31,103.31,101.3,53064,543757776.0,1.96,0.57,0.59,0.42,102.64
2020-02-18,002304,103.1,101.93,103.1,101.65,52115,531994928.0,1.4,-1.34,-1.38,0.42,102.22666666666667
2020-02-19,002304,101.8,101.95,102.88,101.02,56497,576588016.0,1.82,0.02,0.02,0.45,101.94999999999999
2020-02-20,002304,102.45,104.79,105.35,102.0,75843,790196160.0,3.29,2.79,2.84,0.61,104.04666666666667
