date,股票代码,open,close,high,low,volume,amount,amplitude,pct_chg,rfs,change,pivot
2020-01-02,002032,76.79,77.89,78.25,76.41,11491,89250542.0,2.4,1.45,1.11,0.19,77.51666666666667
2020-01-03,002032,77.89,76.79,78.1,76.28,12266,94327014.0,2.34,-1.41,-1.1,0.2,77.05666666666667
2020-01-06,002032,76.5,74.5,76.5,73.7,24582,182733795.0,3.65,-2.98,-2.29,0.4,74.89999999999999
2020-01-07,002032,74.13,74.6,74.8,73.53,10461,77765148.0,1.7,0.13,0.1,0.17,74.30999999999999
2020-01-08,002032,74.57,74.54,74.94,73.77,12003,89334209.0,1.57,-0.08,-0.06,0.2,74.41666666666667
2020-01-09,002032,74.75,74.87,74.98,73.93,12499,93330834.0,1.41,0.44,0.33,0.2,74.59333333333335
2020-01-10,002032,74.7,74.05,75.48,73.66,16358,121221762.0,2.43,-1.1,-0.82,0.27,74.39666666666666
2020-01-13,002032,73.98,75.3,75.39,73.66,14131,105793699.0,2.34,1.69,1.25,0.23,74.78333333333335
2020-01-14,002032,75.83,73.98,76.36,73.66,19435,144536729.0,3.59,-1.75,-1.32,0.32,74.66666666666667
2020-01-15,002032,73.98,74.44,74.55,73.5,7928,58833337.0,1.42,0.62,0.46,0.13,74.16333333333334
2020-01-16,002032,74.48,74.33,74.66,73.68,7430,55087351.0,1.32,-0.15,-0.11,0.12,74.22333333333334
2020-01-17,002032,74.03,74.2,74.49,73.71,12873,95314726.0,1.05,-0.17,-0.13,0.21,74.13333333333333
2020-01-20,002032,74.2,73.82,74.75,73.3,13066,96497541.0,1.95,-0.51,-0.38,0.21,73.95666666666666
2020-01-21,002032,73.39,73.33,73.83,72.53,11077,81047338.0,1.76,-0.66,-0.49,0.18,73.23
2020-01-22,002032,73.33,73.05,73.69,71.17,19474,141168088.0,3.44,-0.38,-0.28,0.32,72.63666666666667
2020-01-23,002032,73.15,70.62,73.15,70.41,18880,135490026.0,3.75,-3.33,-2.43,0.31,71.39333333333333
2020-02-03,002032,63.56,63.57,65.51,63.56,31677,203348239.0,2.76,-9.98,-7.05,0.52,64.21333333333332
2020-02-04,002032,63.21,65.69,66.6,63.21,29491,193905424.0,5.33,3.33,2.12,0.48,65.16666666666667
2020-02-05,002032,66.47,67.95,69.47,65.75,34008,230534824.0,5.66,3.44,2.26,0.56,67.72333333333334
2020-02-06,002032,69.0,68.26,69.35,68.0,20681,141814019.0,1.99,0.46,0.31,0.34,68.53666666666668
2020-02-07,002032,68.2,68.83,68.88,66.62,19303,130590709.0,3.31,0.84,0.57,0.32,68.11
2020-02-10,002032,68.9,70.46,71.11,68.03,21686,151137692.0,4.47,2.37,1.63,0.36,69.86666666666666
2020-02-11,002032,70.24,71.0,71.48,69.92,15534,109744100.0,2.21,0.77,0.54,0.25,70.8
2020-02-12,002032,70.92,71.34,72.03,69.75,17159,122285925.0,3.21,0.48,0.34,0.28,71.04
2020-02-13,002032,71.9,71.1,72.18,70.05,9824,69714937.0,2.99,-0.34,-0.24,0.16,71.11
2020-02-14,002032,70.97,70.47,72.3,70.1,13102,93451132.0,3.09,-0.89,-0.63,0.21,70.95666666666666
2020-02-17,002032,70.93,70.67,71.85,70.3,22261,158032021.0,2.2,0.28,0.2,0.36,70.94
2020-02-18,002032,70.9,70.24,71.07,69.78,16595,116522969.0,1.83,-0.61,-0.43,0.27,70.36333333333333
2020-02-19,002032,70.24,69.6,70.74,69.52,11986,83874194.0,1.74,-0.91,-0.64,0.2,69.95333333333333
2020-02-20,002032,69.28,71.31,71.31,69.14,22214,156926179.0,3.12,2.46,1.71,0.36,70.58666666666666
2020-02-21,002032,71.32,72.07,72.98,71.02,22503,161935710.0,2.75,1.07,0.76,0.37,72.02333333333333
2020-02-24,002032,70.71,73.69,73.83,70.71,27525,201019593.0,4.33,2.25,1.62,0.45,72.74333333333333
2020-02-25,002032,73.4,74.53,75.28,72.62,30946,229730442.0,3.61,1.14,0.84,0.51,74.14333333333333
2020-02-26,002032,74.87,75.83,76.73,72.7,24862,186425807.0,5.41,1.74,1.3,0.41,75.08666666666666
2020-02-27,002032,74.65,72.96,75.07,72.61,33331,243398109.0,3.24,-3.78,-2.87,0.55,73.54666666666667
2020-02-28,002032,70.3,73.45,73.45,70.15,31623,225585099.0,4.52,0.67,0.49,0.52,72.35000000000001
2020-03-02,002032,72.35,73.22,74.5,72.18,20541,151220912.0,3.16,-0.31,-0.23,0.34,73.3
2020-03-03,002032,73.93,72.91,73.93,71.8,30098,218063018.0,2.91,-0.42,-0.31,0.49,72.88000000000001
2020-03-04,002032,72.78,72.6,73.5,72.0,13461,98062839.0,2.06,-0.43,-0.31,0.22,72.7
2020-03-05,002032,72.63,74.3,74.6,72.0,26663,194722220.0,3.58,2.34,1.7,0.44,73.63333333333333
2020-03-06,002032,73.58,72.38,73.9,72.02,19947,144471366.0,2.53,-2.58,-1.92,0.33,72.76666666666667
2020-03-09,002032,71.6,70.87,71.6,69.96,29102,205660816.0,2.27,-2.09,-1.51,0.48,70.81
2020-03-10,002032,70.1,72.87,73.46,70.08,17545,126996499.0,4.77,2.82,2.0,0.29,72.13666666666667
2020-03-11,002032,73.08,71.79,73.53,71.25,15526,111957200.0,3.13,-1.48,-1.08,0.25,72.19
2020-03-12,002032,71.35,70.98,71.42,70.3,9900,70095870.0,1.56,-1.13,-0.81,0.16,70.89999999999999
2020-03-13,002032,68.0,70.48,71.32,67.53,25464,178539255.0,5.34,-0.7,-0.5,0.42,69.77666666666666
2020-03-16,002032,70.48,66.35,70.63,65.42,21706,148132483.0,7.39,-5.86,-4.13,0.36,67.46666666666667
2020-03-17,002032,66.0,67.65,69.08,66.0,18295,124152037.0,4.64,1.96,1.3,0.3,67.57666666666667
2020-03-18,002032,68.48,66.8,69.59,66.8,17436,118602825.0,4.12,-1.26,-0.85,0.29,67.73
2020-03-19,002032,66.47,64.64,67.31,63.55,27190,177862943.0,5.63,-3.23,-2.16,0.45,65.16666666666667
2020-03-20,002032,65.72,65.6,66.5,64.22,24936,162921673.0,3.53,1.49,0.96,0.41,65.44
2020-03-23,002032,64.28,62.95,64.86,62.66,24001,152456273.0,3.35,-4.04,-2.65,0.39,63.49
2020-03-24,002032,64.19,65.72,66.3,63.7,24346,158885816.0,4.13,4.4,2.77,0.4,65.24
2020-03-25,002032,67.19,66.7,67.68,65.3,22415,148256953.0,3.62,1.49,0.98,0.37,66.56
2020-03-26,002032,66.04,67.67,67.99,66.02,13781,92949553.0,2.95,1.45,0.97,0.23,67.22666666666667
2020-03-27,002032,68.46,68.0,69.0,67.85,13880,95069046.0,1.7,0.49,0.33,0.23,68.28333333333333
2020-03-30,002032,67.5,65.88,67.5,65.53,11339,75194539.0,2.9,-3.12,-2.12,0.19,66.30333333333333
2020-03-31,002032,66.8,69.13,69.92,66.32,17812,122361378.0,5.46,4.93,3.25,0.29,68.45666666666666
2020-04-01,002032,69.47,69.44,70.58,68.72,10678,74503814.0,2.69,0.45,0.31,0.17,69.58
2020-04-02,002032,69.44,69.67,70.0,68.05,8554,59439534.0,2.81,0.33,0.23,0.14,69.24000000000001
2020-04-03,002032,70.05,70.76,71.35,69.58,12390,87734618.0,2.54,1.56,1.09,0.2,70.56333333333333
2020-04-07,002032,71.12,71.23,72.09,70.28,9748,69334163.0,2.56,0.66,0.47,0.16,71.2
2020-04-08,002032,70.49,70.7,71.06,69.8,9586,67564684.0,1.77,-0.74,-0.53,0.16,70.52
2020-04-09,002032,70.0,70.06,70.9,69.8,10089,70813028.0,1.56,-0.91,-0.64,0.17,70.25333333333333
2020-04-10,002032,70.3,69.79,70.8,69.64,9462,66446742.0,1.66,-0.39,-0.27,0.15,70.07666666666667
2020-04-13,002032,69.74,68.1,69.77,68.06,9059,61913381.0,2.45,-2.42,-1.69,0.15,68.64333333333333
2020-04-14,002032,68.61,67.65,68.83,66.06,26906,180576732.0,4.07,-0.66,-0.45,0.44,67.51333333333334
2020-04-15,002032,67.7,66.74,68.7,66.66,17075,114940163.0,3.02,-1.35,-0.91,0.28,67.36666666666667
2020-04-16,002032,67.18,67.0,67.37,66.26,9162,61211167.0,1.66,0.39,0.26,0.15,66.87666666666667
2020-04-17,002032,67.0,68.39,68.88,66.88,13006,88650435.0,2.99,2.07,1.39,0.21,68.05
2020-04-20,002032,69.15,68.8,69.56,68.2,13993,96275496.0,1.99,0.6,0.41,0.23,68.85333333333334
2020-04-21,002032,68.36,67.2,68.95,66.93,12760,86052334.0,2.94,-2.33,-1.6,0.21,67.69333333333333
2020-04-22,002032,66.81,67.34,67.64,66.81,7667,51521583.0,1.24,0.21,0.14,0.13,67.26333333333334
2020-04-23,002032,67.56,67.68,68.96,67.35,9622,65578199.0,2.39,0.5,0.34,0.16,67.99666666666667
2020-04-24,002032,67.52,67.72,68.43,66.9,8607,58312370.0,2.26,0.06,0.04,0.14,67.68333333333334
2020-04-27,002032,67.75,66.99,68.07,66.81,12186,81918140.0,1.86,-1.08,-0.73,0.2,67.29
2020-04-28,002032,66.86,68.5,68.5,65.66,20768,139858700.0,4.24,2.25,1.51,0.34,67.55333333333333
2020-04-29,002032,67.0,65.98,68.18,65.93,24358,162387072.0,3.28,-3.68,-2.52,0.4,66.69666666666667
2020-04-30,002032,66.0,65.88,66.66,64.52,22364,146707631.0,3.24,-0.15,-0.1,0.37,65.68666666666667
2020-05-06,002032,65.5,65.3,65.83,63.8,41045,265256802.0,3.08,-0.88,-0.58,0.67,64.97666666666667
2020-05-07,002032,64.9,66.59,67.2,64.48,31652,209589755.0,4.17,1.98,1.29,0.52,66.09
2020-05-08,002032,66.88,66.54,67.99,66.32,26032,173869850.0,2.51,-0.08,-0.05,0.43,66.95
2020-05-11,002032,67.4,68.56,70.27,67.01,46083,319046384.0,4.9,3.04,2.02,0.75,68.61333333333333
2020-05-12,002032,68.56,69.46,69.8,67.72,22001,151695695.0,3.03,1.31,0.9,0.36,68.99333333333333
2020-05-13,002032,69.03,69.46,70.5,68.18,24823,172496185.0,3.34,0.0,0.0,0.41,69.38
2020-05-14,002032,69.81,68.55,70.45,68.19,17278,119006743.0,3.25,-1.31,-0.91,0.28,69.06333333333333
2020-05-15,002032,68.51,67.0,68.51,67.0,18846,127269025.0,2.2,-2.26,-1.55,0.31,67.50333333333333
2020-05-18,002032,67.0,69.5,70.15,66.07,26543,182090029.0,6.09,3.73,2.5,0.43,68.57333333333334
2020-05-19,002032,69.45,69.7,70.3,69.04,17089,119223336.0,1.81,0.29,0.2,0.28,69.68
2020-05-20,002032,70.36,70.76,71.54,69.71,26590,188146546.0,2.63,1.52,1.06,0.44,70.67
2020-05-21,002032,70.96,70.76,72.08,69.8,18896,133559402.0,3.22,0.0,0.0,0.31,70.88
2020-05-22,002032,71.1,67.8,71.28,67.6,16938,116006133.0,5.2,-4.18,-2.96,0.28,68.89333333333333
2020-05-25,002032,68.02,66.51,68.47,66.15,17552,117112048.0,3.42,-1.9,-1.29,0.29,67.04333333333334
2020-05-26,002032,67.0,67.48,67.8,66.51,18555,124343387.0,1.94,1.46,0.97,0.3,67.26333333333334
2020-05-27,002032,67.46,68.7,68.94,66.81,14579,99305519.0,3.16,1.81,1.22,0.24,68.14999999999999
2020-05-28,002032,68.02,67.27,68.63,66.01,19343,129939852.0,3.81,-2.08,-1.43,0.32,67.30333333333333
2020-05-29,002032,66.61,67.7,67.78,66.18,17055,114330351.0,2.38,0.64,0.43,0.28,67.22000000000001
2020-06-01,002032,67.7,67.94,68.71,67.33,25938,176569165.0,2.04,0.35,0.24,0.42,67.99333333333333
2020-06-02,002032,68.39,66.89,68.48,66.04,37414,249227606.0,3.59,-1.55,-1.05,0.61,67.13666666666667
2020-06-03,002032,67.07,66.54,67.28,66.41,17337,115814882.0,1.3,-0.52,-0.35,0.28,66.74333333333334
2020-06-04,002032,66.8,66.7,67.17,66.25,12032,80189221.0,1.38,0.24,0.16,0.2,66.70666666666666
2020-06-05,002032,66.55,67.5,67.55,66.54,17387,116575081.0,1.51,1.2,0.8,0.28,67.19666666666667
2020-06-08,002032,67.52,67.83,69.5,67.3,27473,187548253.0,3.26,0.49,0.33,0.45,68.21
2020-06-09,002032,67.95,68.93,69.18,67.26,21532,147783044.0,2.83,1.62,1.1,0.35,68.45666666666666
2020-06-10,002032,68.94,69.42,69.88,68.41,16380,113481266.0,2.13,0.71,0.49,0.27,69.23666666666666
2020-06-11,002032,70.01,68.13,70.11,67.94,13780,94548036.0,3.13,-1.86,-1.29,0.23,68.72666666666667
2020-06-12,002032,66.9,67.98,68.25,66.18,18508,124644802.0,3.04,-0.22,-0.15,0.3,67.47000000000001
2020-06-15,002032,67.8,66.66,68.0,66.38,15850,106311368.0,2.38,-1.94,-1.32,0.26,67.01333333333334
