date,股票代码,open,close,high,low,volume,amount,amplitude,pct_chg,rfs,change,pivot
2020-01-02,000538,90.0,89.31,90.1,88.76,53868,480415280.0,1.5,-0.13,-0.12,0.89,89.39
2020-01-03,000538,89.36,89.1,90.1,88.88,36468,326236144.0,1.37,-0.24,-0.21,0.61,89.36
2020-01-06,000538,88.47,88.06,89.0,88.0,45781,404671376.0,1.12,-1.17,-1.04,0.76,88.35333333333334
2020-01-07,000538,87.94,88.56,88.88,87.93,29602,261869237.0,1.08,0.57,0.5,0.49,88.45666666666666
2020-01-08,000538,88.5,87.53,88.5,87.06,29840,261713544.0,1.63,-1.16,-1.03,0.5,87.69666666666667
2020-01-09,000538,87.52,89.2,89.25,87.52,43118,381943408.0,1.98,1.91,1.67,0.72,88.65666666666665
2020-01-10,000538,89.21,88.77,89.97,88.09,28683,254768165.0,2.11,-0.48,-0.43,0.48,88.94333333333333
2020-01-13,000538,88.77,88.88,88.96,87.09,36981,325735792.0,2.11,0.12,0.11,0.61,88.31
2020-01-14,000538,89.0,88.44,89.47,88.37,23603,209372269.0,1.24,-0.5,-0.44,0.39,88.75999999999999
2020-01-15,000538,88.07,88.23,89.0,87.79,23583,208187017.0,1.37,-0.24,-0.21,0.39,88.34000000000002
2020-01-16,000538,88.23,88.1,88.6,87.85,26799,236621452.0,0.85,-0.15,-0.13,0.45,88.18333333333332
2020-01-17,000538,88.1,87.16,88.39,86.75,33699,294681872.0,1.86,-1.07,-0.94,0.56,87.43333333333332
2020-01-20,000538,87.58,88.16,88.88,86.85,40550,355978464.0,2.33,1.15,1.0,0.67,87.96333333333332
2020-01-21,000538,88.17,90.18,92.0,88.17,94119,848826080.0,4.34,2.29,2.02,1.56,90.11666666666667
2020-01-22,000538,90.58,88.17,90.59,87.33,49473,436517664.0,3.61,-2.23,-2.01,0.82,88.69666666666667
2020-01-23,000538,88.15,86.6,88.48,85.65,59092,513026240.0,3.21,-1.78,-1.57,0.98,86.91000000000001
2020-02-03,000538,77.98,78.96,83.49,77.98,69733,561991120.0,6.36,-8.82,-7.64,1.16,80.14333333333333
2020-02-04,000538,79.76,82.33,82.58,79.76,64334,525093680.0,3.57,4.27,3.37,1.07,81.55666666666667
2020-02-05,000538,82.27,85.6,85.68,82.0,66915,561613616.0,4.47,3.97,3.27,1.11,84.42666666666666
2020-02-06,000538,85.63,85.9,86.45,84.57,68901,590280240.0,2.2,0.35,0.3,1.14,85.63999999999999
2020-02-07,000538,85.9,84.4,85.9,83.16,50328,423895024.0,3.19,-1.75,-1.5,0.84,84.48666666666666
2020-02-10,000538,84.14,83.44,84.14,82.5,66186,549254048.0,1.94,-1.14,-0.96,1.1,83.36
2020-02-11,000538,83.24,83.7,84.0,82.35,67696,562200704.0,1.98,0.31,0.26,1.12,83.35000000000001
2020-02-12,000538,83.65,83.29,83.65,82.3,65188,541058112.0,1.61,-0.49,-0.41,1.08,83.08
2020-02-13,000538,83.17,82.33,83.17,82.11,45127,372500016.0,1.27,-1.15,-0.96,0.75,82.53666666666668
2020-02-14,000538,82.12,81.89,82.72,81.23,61621,505659328.0,1.81,-0.53,-0.44,1.02,81.94666666666666
2020-02-17,000538,81.5,82.69,82.69,81.38,56675,465948288.0,1.6,0.98,0.8,0.94,82.25333333333333
2020-02-18,000538,83.08,82.78,83.49,82.08,57205,473057344.0,1.71,0.11,0.09,0.95,82.78333333333333
2020-02-19,000538,82.78,82.05,82.98,81.8,34182,281132192.0,1.43,-0.88,-0.73,0.57,82.27666666666666
2020-02-20,000538,82.0,83.49,83.98,81.73,61860,513162432.0,2.74,1.76,1.44,1.03,83.06666666666666
2020-02-21,000538,83.33,83.19,83.88,82.64,44826,372829312.0,1.49,-0.36,-0.3,0.74,83.23666666666666
2020-02-24,000538,84.0,83.06,84.0,82.8,50230,417421088.0,1.44,-0.16,-0.13,0.83,83.28666666666668
2020-02-25,000538,82.48,82.92,83.79,82.0,47153,390339952.0,2.16,-0.17,-0.14,0.78,82.90333333333335
2020-02-26,000538,82.33,81.09,82.33,80.88,58743,477765696.0,1.75,-2.21,-1.83,0.98,81.43333333333332
2020-02-27,000538,81.33,80.66,81.96,80.43,39232,317677568.0,1.89,-0.53,-0.43,0.65,81.01666666666667
