date,股票代码,open,close,high,low,volume,amount,amplitude,pct_chg,rfs,change,pivot
2020-01-02,603939,73.5,72.26,73.73,70.92,43680,313310288.0,3.84,-1.31,-0.96,1.19,72.30333333333334
2020-01-03,603939,71.99,71.0,73.0,70.95,30931,221377450.0,2.84,-1.74,-1.26,0.84,71.64999999999999
2020-01-06,603939,70.69,72.1,72.66,70.34,34493,247860970.0,3.27,1.55,1.1,0.94,71.7
2020-01-07,603939,72.18,73.3,73.3,71.56,24433,177622478.0,2.41,1.66,1.2,0.67,72.72000000000001
2020-01-08,603939,73.0,74.0,75.25,72.75,34620,256863157.0,3.41,0.95,0.7,0.94,74.0
2020-01-09,603939,74.5,76.37,76.65,74.5,33804,256276402.0,2.91,3.2,2.37,0.92,75.84
2020-01-10,603939,76.2,76.22,76.88,75.6,20220,154175865.0,1.68,-0.2,-0.15,0.55,76.23333333333333
2020-01-13,603939,76.21,75.2,76.21,74.51,23505,176501667.0,2.23,-1.34,-1.02,0.64,75.30666666666667
2020-01-14,603939,75.2,75.7,77.38,74.5,26293,199695037.0,3.83,0.66,0.5,0.72,75.86
2020-01-15,603939,75.68,76.76,77.55,74.58,15488,118451117.0,3.92,1.4,1.06,0.42,76.29666666666667
2020-01-16,603939,76.89,77.43,77.77,75.49,18656,143597599.0,2.97,0.87,0.67,0.51,76.89666666666666
2020-01-17,603939,77.32,77.69,78.57,75.75,22964,178068842.0,3.64,0.34,0.26,0.63,77.33666666666666
2020-01-20,603939,78.65,82.71,82.76,78.65,33302,268205670.0,5.29,6.46,5.02,0.91,81.37333333333333
2020-01-21,603939,83.53,85.18,85.88,81.78,41554,349529280.0,4.96,2.99,2.47,1.13,84.28
2020-01-22,603939,85.15,86.3,87.14,82.75,32610,279110848.0,5.15,1.31,1.12,0.89,85.39666666666666
2020-01-23,603939,86.3,83.0,86.95,81.9,24887,208716921.0,5.85,-3.82,-3.3,0.68,83.95
2020-02-03,603939,80.0,82.59,91.3,80.0,57809,489562128.0,13.61,-0.49,-0.41,1.58,84.63000000000001
2020-02-04,603939,81.82,82.4,82.75,77.57,27741,226055861.0,6.27,-0.23,-0.19,0.76,80.90666666666667
2020-02-05,603939,82.5,82.0,82.94,80.25,28955,235959093.0,3.26,-0.49,-0.4,0.79,81.73
2020-02-06,603939,82.0,87.55,89.0,81.05,42563,369184976.0,9.7,6.77,5.55,1.16,85.86666666666667
2020-02-07,603939,87.55,87.86,89.66,86.6,22229,196166497.0,3.5,0.35,0.31,0.61,88.04
2020-02-10,603939,87.14,87.71,90.59,85.56,26888,237854310.0,5.73,-0.17,-0.15,0.73,87.95333333333333
2020-02-11,603939,87.9,87.89,89.81,86.94,23158,203833375.0,3.27,0.21,0.18,0.63,88.21333333333332
2020-02-12,603939,88.71,86.21,88.71,84.45,30107,258196190.0,4.85,-1.91,-1.68,0.82,86.45666666666666
2020-02-13,603939,86.0,86.15,87.39,84.2,23408,201437416.0,3.7,-0.07,-0.06,0.64,85.91333333333334
2020-02-14,603939,86.15,84.83,86.6,84.05,15747,134047148.0,2.96,-1.53,-1.32,0.43,85.15999999999998
2020-02-17,603939,84.17,86.08,87.27,84.17,18931,162289804.0,3.65,1.47,1.25,0.52,85.83999999999999
2020-02-18,603939,86.27,85.7,87.09,84.5,14689,126089894.0,3.01,-0.44,-0.38,0.4,85.76333333333334
2020-02-19,603939,85.67,83.51,86.35,82.84,22479,188785774.0,4.1,-2.56,-2.19,0.61,84.23333333333333
2020-02-20,603939,83.37,83.04,84.65,82.06,28103,232862068.0,3.1,-0.56,-0.47,0.77,83.25
2020-02-21,603939,83.04,83.35,84.02,81.32,21346,176841272.0,3.25,0.37,0.31,0.58,82.89666666666666
2020-02-24,603939,83.1,80.71,84.2,80.65,30336,247091887.0,4.26,-3.17,-2.64,0.83,81.85333333333334
2020-02-25,603939,80.5,81.45,83.48,80.23,31863,260247475.0,4.03,0.92,0.74,0.87,81.72000000000001
2020-02-26,603939,80.76,80.72,81.8,79.21,25661,206692375.0,3.18,-0.9,-0.73,0.7,80.57666666666667
2020-02-27,603939,80.48,82.73,83.8,80.48,26253,216802475.0,4.11,2.49,2.01,0.72,82.33666666666666
2020-02-28,603939,82.73,81.7,82.9,79.35,27937,225118296.0,4.29,-1.25,-1.03,0.76,81.31666666666666
2020-03-02,603939,81.66,80.45,81.66,78.81,28486,228100874.0,3.49,-1.53,-1.25,0.78,80.30666666666667
2020-03-03,603939,81.3,84.29,85.38,81.3,43904,369244160.0,5.07,4.77,3.84,1.2,83.65666666666668
2020-03-04,603939,84.39,84.53,85.9,82.2,25699,215231781.0,4.39,0.28,0.24,0.7,84.21000000000001
2020-03-05,603939,84.9,89.8,90.4,84.9,40888,361651472.0,6.51,6.23,5.27,1.11,88.36666666666667
2020-03-06,603939,90.4,89.93,91.48,88.35,23075,206513749.0,3.49,0.14,0.13,0.63,89.92
2020-03-09,603939,89.92,87.25,89.99,86.22,24108,211975588.0,4.19,-2.98,-2.68,0.66,87.82
2020-03-10,603939,86.25,86.61,89.38,85.82,30504,265653455.0,4.08,-0.73,-0.64,0.83,87.27
2020-03-11,603939,87.0,86.11,87.46,84.53,26078,223661576.0,3.38,-0.58,-0.5,0.71,86.03333333333335
2020-03-12,603939,85.46,83.61,85.46,82.72,21492,180372451.0,3.18,-2.9,-2.5,0.59,83.93
2020-03-13,603939,80.27,79.91,81.4,79.07,36790,294423232.0,2.79,-4.43,-3.7,1.0,80.12666666666667
2020-03-16,603939,79.91,76.2,80.5,75.85,37806,292821472.0,5.82,-4.64,-3.71,1.03,77.51666666666667
2020-03-17,603939,76.86,76.5,77.2,74.88,21102,160160995.0,3.04,0.39,0.3,0.58,76.19333333333333
2020-03-18,603939,76.6,76.01,80.98,74.5,25204,196353365.0,8.47,-0.64,-0.49,0.69,77.16333333333334
2020-03-19,603939,76.49,78.84,79.52,76.2,27629,215940291.0,4.37,3.72,2.83,0.75,78.18666666666667
2020-03-20,603939,79.96,82.85,85.1,79.96,27001,223400325.0,6.52,5.09,4.01,0.74,82.63666666666667
2020-03-23,603939,81.0,82.18,84.4,81.0,20316,167373723.0,4.1,-0.81,-0.67,0.55,82.52666666666667
2020-03-24,603939,82.3,84.38,85.18,82.3,16822,141071709.0,3.5,2.68,2.2,0.46,83.95333333333333
2020-03-25,603939,86.0,87.56,88.2,85.87,15281,132988478.0,2.76,3.77,3.18,0.42,87.21
2020-03-26,603939,87.56,88.55,89.82,86.7,14372,127014370.0,3.56,1.13,0.99,0.39,88.35666666666667
2020-03-27,603939,88.6,88.5,89.77,87.65,24636,218351999.0,2.39,-0.06,-0.05,0.67,88.64
2020-03-30,603939,88.03,87.41,89.95,85.2,28710,251762957.0,5.37,-1.23,-1.09,0.78,87.52
2020-03-31,603939,88.5,93.1,93.32,87.41,36947,337322624.0,6.76,6.51,5.69,1.01,91.27666666666666
2020-04-01,603939,93.58,89.8,93.82,89.74,16568,151420904.0,4.38,-3.54,-3.3,0.45,91.12
2020-04-02,603939,89.72,92.0,92.37,88.78,18491,168147130.0,4.0,2.45,2.2,0.5,91.05
2020-04-03,603939,91.73,96.0,98.88,91.11,28638,274906464.0,8.45,4.35,4.0,0.78,95.33
2020-04-07,603939,97.01,95.66,97.94,93.7,28527,271329920.0,4.42,-0.35,-0.34,0.78,95.76666666666665
2020-04-08,603939,94.89,94.6,95.16,93.79,13986,131910128.0,1.43,-1.11,-1.06,0.38,94.51666666666665
2020-04-09,603939,94.6,96.81,98.4,94.2,15175,147115208.0,4.44,2.34,2.21,0.41,96.47000000000001
2020-04-10,603939,97.07,95.9,99.55,95.12,13044,126426519.0,4.58,-0.94,-0.91,0.36,96.85666666666668
2020-04-13,603939,96.3,97.1,97.8,93.31,14305,136498171.0,4.68,1.25,1.2,0.39,96.07000000000001
2020-04-14,603939,97.1,98.06,98.83,94.13,17828,172393093.0,4.84,0.99,0.96,0.49,97.00666666666666
2020-04-15,603939,99.5,96.69,99.82,94.6,28004,268874928.0,5.32,-1.4,-1.37,0.76,97.03666666666668
2020-04-16,603939,95.61,100.93,102.4,94.3,26672,263092214.0,8.38,4.39,4.24,0.73,99.21
2020-04-17,603939,100.79,103.52,105.6,100.0,22760,233858967.0,5.55,2.57,2.59,0.62,103.04
2020-04-20,603939,103.49,101.38,103.98,99.55,23368,235478989.0,4.28,-2.07,-2.14,0.64,101.63666666666666
2020-04-21,603939,101.0,98.47,101.44,97.5,23734,234820350.0,3.89,-2.87,-2.91,0.65,99.13666666666666
2020-04-22,603939,99.31,99.98,100.17,96.1,25381,250019239.0,4.13,1.53,1.51,0.69,98.75
2020-04-23,603939,100.1,99.0,102.55,98.47,20156,200470409.0,4.08,-0.98,-0.98,0.55,100.00666666666666
2020-04-24,603939,98.76,97.6,99.64,96.62,15588,152367047.0,3.05,-1.41,-1.4,0.42,97.95333333333333
2020-04-27,603939,97.4,98.26,99.8,95.2,19083,187014873.0,4.71,0.68,0.66,0.52,97.75333333333333
