date,股票代码,open,close,high,low,volume,amount,amplitude,pct_chg,rfs,change,pivot
2020-01-02,600143,7.33,7.49,7.59,7.25,466108,346083232.0,4.67,2.88,0.21,1.81,7.4433333333333325
2020-01-03,600143,7.5,7.53,7.77,7.44,412639,312790192.0,4.41,0.53,0.04,1.6,7.580000000000001
2020-01-06,600143,7.44,7.55,7.73,7.41,555796,419199776.0,4.25,0.27,0.02,2.16,7.5633333333333335
2020-01-07,600143,7.56,7.67,7.74,7.51,430260,327139168.0,3.05,1.59,0.12,1.67,7.640000000000001
2020-01-08,600143,7.63,8.04,8.24,7.48,965813,759945696.0,9.91,4.82,0.37,3.75,7.919999999999999
2020-01-09,600143,8.24,8.06,8.24,7.9,675979,543038640.0,4.23,0.25,0.02,2.63,8.066666666666668
2020-01-10,600143,8.08,8.35,8.5,7.9,712222,580477616.0,7.44,3.6,0.29,2.77,8.25
2020-01-13,600143,8.3,8.37,8.37,8.08,510388,420865200.0,3.47,0.24,0.02,1.98,8.273333333333333
2020-01-14,600143,8.29,8.76,8.98,8.27,912187,793386240.0,8.48,4.66,0.39,3.54,8.67
2020-01-15,600143,8.7,9.25,9.26,8.65,964072,870711456.0,6.96,5.59,0.49,3.75,9.053333333333333
2020-01-16,600143,9.36,9.09,9.5,8.86,841026,766750416.0,6.92,-1.73,-0.16,3.27,9.15
2020-01-17,600143,9.09,9.0,9.1,8.9,391851,351909184.0,2.2,-0.99,-0.09,1.52,9.0
2020-01-20,600143,9.5,8.61,9.75,8.56,1761919,1592010928.0,13.22,-4.33,-0.39,6.85,8.973333333333334
2020-01-21,600143,8.78,8.97,9.28,8.66,1077753,965492016.0,7.2,4.18,0.36,4.19,8.969999999999999
2020-01-22,600143,8.9,9.28,9.41,8.71,970480,884541616.0,7.8,3.46,0.31,3.77,9.133333333333333
2020-01-23,600143,9.08,9.19,9.69,9.04,1161641,1085555456.0,7.0,-0.97,-0.09,4.51,9.306666666666665
2020-02-03,600143,8.33,8.27,9.11,8.27,1205208,1026026304.0,9.14,-10.01,-0.92,4.68,8.549999999999999
2020-02-04,600143,8.37,8.86,8.93,8.35,1122051,974747216.0,7.01,7.13,0.59,4.36,8.713333333333333
2020-02-05,600143,9.0,8.91,9.23,8.76,1199729,1077624608.0,5.3,0.56,0.05,4.66,8.966666666666667
2020-02-06,600143,8.78,9.41,9.44,8.64,1433914,1295126336.0,8.98,5.61,0.5,5.57,9.163333333333332
2020-02-07,600143,9.27,9.17,9.47,9.0,1235121,1137244272.0,4.99,-2.55,-0.24,4.8,9.213333333333333
2020-02-10,600143,9.18,9.87,10.0,9.09,1377383,1301688880.0,9.92,7.63,0.7,5.35,9.653333333333334
2020-02-11,600143,10.0,9.54,10.0,9.48,956794,921067568.0,5.27,-3.34,-0.33,3.72,9.673333333333334
2020-02-12,600143,9.35,9.58,9.65,9.35,741843,707775904.0,3.14,0.42,0.04,2.88,9.526666666666666
2020-02-13,600143,9.52,9.2,9.54,9.14,868633,805750288.0,4.18,-3.97,-0.38,3.38,9.293333333333333
2020-02-14,600143,9.13,9.1,9.34,9.06,639262,586340256.0,3.04,-1.09,-0.1,2.48,9.166666666666666
2020-02-17,600143,9.15,9.45,9.45,9.09,808506,748908160.0,3.96,3.85,0.35,3.14,9.33
2020-02-18,600143,9.38,9.31,9.45,9.17,758061,704154240.0,2.96,-1.48,-0.14,2.95,9.31
2020-02-19,600143,9.27,8.85,9.27,8.81,1072400,968138336.0,4.94,-4.94,-0.46,4.17,8.976666666666667
2020-02-20,600143,8.82,9.0,9.1,8.71,850709,758512528.0,4.41,1.69,0.15,3.31,8.936666666666667
2020-02-21,600143,9.0,9.19,9.23,8.86,859323,777606160.0,4.11,2.11,0.19,3.34,9.093333333333334
