date,股票代码,open,close,high,low,volume,amount,amplitude,pct_chg,rfs,change,pivot
2020-01-02,300750,107.21,107.52,108.85,105.7,206116,2213454656.0,2.96,1.05,1.12,1.71,107.35666666666667
2020-01-03,300750,107.52,109.55,110.19,105.97,180842,1956828816.0,3.92,1.89,2.03,1.5,108.57
2020-01-06,300750,111.3,109.09,114.5,107.8,265002,2958351776.0,6.12,-0.42,-0.46,2.2,110.46333333333332
2020-01-07,300750,109.01,108.5,109.64,107.41,135075,1461154192.0,2.04,-0.54,-0.59,1.12,108.51666666666667
2020-01-08,300750,109.01,109.6,111.5,107.1,192241,2098374352.0,4.06,1.01,1.1,1.6,109.39999999999999
2020-01-09,300750,112.0,115.0,115.5,110.01,201644,2287090672.0,5.01,4.93,5.4,1.68,113.50333333333333
2020-01-10,300750,114.2,113.31,114.2,111.68,144280,1628569248.0,2.19,-1.47,-1.69,1.2,113.06333333333333
2020-01-13,300750,116.0,116.9,118.48,114.2,215974,2516539920.0,3.78,3.17,3.59,1.8,116.52666666666669
2020-01-14,300750,119.51,115.7,120.75,115.18,217685,2585867744.0,4.76,-1.03,-1.2,1.81,117.21
2020-01-15,300750,115.7,115.3,117.58,112.21,177587,2031327376.0,4.64,-0.35,-0.4,1.48,115.02999999999999
2020-01-16,300750,116.0,116.4,116.5,113.85,129342,1492301744.0,2.3,0.95,1.1,1.08,115.58333333333333
2020-01-17,300750,116.36,115.08,117.56,114.0,146624,1694771904.0,3.06,-1.13,-1.32,1.22,115.54666666666667
2020-01-20,300750,114.99,123.2,125.08,112.9,248922,2992287056.0,10.58,7.06,8.12,2.07,120.39333333333333
2020-01-21,300750,122.51,121.65,123.0,120.46,142671,1734790912.0,2.06,-1.26,-1.55,1.19,121.70333333333333
2020-01-22,300750,121.65,133.82,133.82,119.38,349916,4493837312.0,11.87,10.0,12.17,2.91,129.00666666666666
2020-01-23,300750,132.5,130.57,137.0,125.1,359862,4755930112.0,8.89,-2.43,-3.25,2.99,130.89000000000001
2020-02-03,300750,126.56,135.36,143.48,126.5,526346,7148822272.0,13.0,3.67,4.79,4.38,135.11333333333334
2020-02-04,300750,145.77,148.9,148.9,140.01,359136,5283954944.0,6.57,10.0,13.54,2.99,145.93666666666664
2020-02-05,300750,158.17,163.79,163.79,156.3,530824,8588999680.0,5.03,10.0,14.89,4.41,161.29333333333332
2020-02-06,300750,155.01,169.89,169.89,152.99,579190,9265611008.0,10.32,3.72,6.1,4.82,164.25666666666666
2020-02-07,300750,166.0,160.2,169.33,158.95,454995,7426674432.0,6.11,-5.7,-9.69,3.78,162.82666666666665
2020-02-10,300750,161.0,165.26,168.58,160.0,375409,6161572608.0,5.36,3.16,5.06,3.12,164.61333333333334
2020-02-11,300750,167.2,158.4,168.0,157.6,339946,5451183360.0,6.29,-4.15,-6.86,2.83,161.33333333333334
2020-02-12,300750,153.55,159.65,161.84,152.03,325862,5174595072.0,6.19,0.79,1.25,2.71,157.84
2020-02-13,300750,155.99,156.34,159.38,153.69,313610,4914616320.0,3.56,-2.07,-3.31,2.61,156.47
2020-02-14,300750,158.9,149.9,159.9,148.86,439619,6739413504.0,7.06,-4.12,-6.44,3.66,152.88666666666666
2020-02-17,300750,149.0,154.1,156.16,148.88,344471,5309579008.0,4.86,2.8,4.2,2.86,153.04666666666665
2020-02-18,300750,154.1,156.62,159.0,152.85,282305,4400767232.0,3.99,1.64,2.52,2.35,156.15666666666667
2020-02-19,300750,165.0,153.2,165.1,152.89,418168,6598898944.0,7.8,-2.18,-3.42,3.48,157.06333333333333
2020-02-20,300750,156.5,160.0,165.0,153.0,518440,8254242560.0,7.83,4.44,6.8,4.31,159.33333333333334
2020-02-21,300750,157.8,159.9,162.5,155.22,338051,5376640768.0,4.55,-0.06,-0.1,2.81,159.20666666666668
2020-02-24,300750,157.0,154.41,159.85,152.48,365231,5670551040.0,4.61,-3.43,-5.49,3.04,155.58
2020-02-25,300750,149.74,161.85,165.5,148.84,516026,8116792576.0,10.79,4.82,7.44,4.29,158.73000000000002
2020-02-26,300750,158.7,152.86,160.85,150.7,338280,5273485056.0,6.27,-5.55,-8.99,2.81,154.8033333333333
2020-02-27,300750,155.1,149.48,156.66,148.8,332002,5062343424.0,5.14,-2.21,-3.38,2.76,151.64666666666668
2020-02-28,300750,139.99,135.67,145.0,135.51,508447,7090643712.0,6.35,-9.24,-13.81,4.23,138.72666666666666
2020-03-02,300750,138.8,139.99,141.95,134.95,318150,4426474496.0,5.16,3.18,4.32,2.65,138.96333333333334
2020-03-03,300750,146.0,145.78,149.69,143.9,296911,4366384640.0,4.14,4.14,5.79,2.47,146.45666666666668
2020-03-04,300750,143.99,143.7,145.88,139.78,205946,2945905664.0,4.18,-1.43,-2.08,1.71,143.11999999999998
2020-03-05,300750,146.54,145.22,147.83,142.0,224633,3254884224.0,4.06,1.06,1.52,1.87,145.01666666666668
2020-03-06,300750,142.01,143.52,147.3,141.5,159809,2309879440.0,3.99,-1.17,-1.7,1.33,144.10666666666668
2020-03-09,300750,138.99,133.45,140.9,133.0,294253,4022533008.0,5.5,-7.02,-10.07,2.45,135.78333333333333
2020-03-10,300750,133.61,140.53,141.69,133.01,292745,4026499808.0,6.5,5.31,7.08,2.43,138.41
2020-03-11,300750,143.0,140.78,148.58,138.8,339232,4857506560.0,6.96,0.18,0.25,2.82,142.72
2020-03-12,300750,136.2,134.2,136.77,131.32,333858,4454589952.0,3.87,-4.67,-6.58,2.78,134.09666666666666
2020-03-13,300750,126.1,132.1,133.8,126.01,274553,3557983792.0,5.8,-1.56,-2.1,2.28,130.63666666666666
2020-03-16,300750,128.0,119.06,128.88,118.89,490485,5992811776.0,7.56,-9.87,-13.04,4.08,122.27666666666666
2020-03-17,300750,121.0,117.95,122.93,111.25,392203,4571660032.0,9.81,-0.93,-1.11,3.26,117.37666666666667
2020-03-18,300750,118.9,117.35,123.5,116.0,313384,3757216352.0,6.36,-0.51,-0.6,2.61,118.95
2020-03-19,300750,119.0,115.04,119.5,111.69,331563,3803916544.0,6.66,-1.97,-2.31,2.76,115.41000000000001
2020-03-20,300750,118.0,115.86,119.7,113.22,225142,2615607088.0,5.63,0.71,0.82,1.87,116.26
